STN Code,Sampling D,Sampling M,Sampling T,Name Of Mo,Inlet/Outl,Latitude,Longitude,Type Water,Name Of Wa,River Basi,Sub Basin,District,State Name,Monitoring,Frequency,Major Poll,Location D,Use Based,Visible Ef,Weather,ApproxDept,Human Acti,Floating M,Colour,Odour,Flow (m3/s,Temperatur,Dissolved,pH,Conductivi,BOD (mg/L),NitrateN (,NitriteN (,Fecal Coli,Total Coli,Fecal Stre,Carbonate,Bicarbonat,Sulphate E,Polynuclea,Polychlori,Trihalomet,Chlorophyl,Total Plan,Productivi,E.Coli (MP,Saprobity,Diversity,PR Ratio,Turbidity,Phenolphth,Total Alka,Chlorides,COD (mg/L),Total Kjel,Ammonical-,Total Hard,Ca as CaCo,Mg as CaCo,Sulphate (,Sodium (mg,Total Diss,Total Fixe,Total Susp,Phosphate,Boron (mg/,Potassium,Fluoride (,Sodium Per,SAR,Any Other,Alpha HCH,Beta HCH (,Gamma HCH,Delta-HCH,"o,p'- DDE","p,p'- DDE","o,p'- DDD","p,p'- DDD","o,p' DDT (","p,p' - DDT",Alpha Endo,Beta Endos,Aldrin (&m,Dieldrin (,"2,4-D (&mi",Chloropyri,Corbamate,MethylPara,Anilophos,Isoprofuro,Alachlor (,Atrazine (,Monochorot,Ethion (&m,Phorate (&,Butachlor,Chlorandan,Heptachlor,Hexachloro,Phosphamid,Malathian,Ortho Phos,Arsenic (m,Cadmium (m,Copper (mg,Lead (mg/L,Chromium T,Nickel (mg,Zinc (mg/L,Mercury (m,Iron (mg/L,Aluminium,Silver (mg,Cobalt (mg,Manganese,Molybdenum,Selenium (,Cyanide (m,Any Othe_1,Naphthalen,Acenaphthy,Acenaphthe,Fluorene (,Phenanthre,Anthracene,Fluoranthe,Pyrene (&m,Benzo(a)An,Chrysene (,Benzo(b)Fl,Benzo(k)Fl,Benzo(a)Py,"Benzo(g,h,","Dibenzo(a,","Indeno(1,2",Sampling S,Reason,Last Updat
2159,"05-08-2024",Aug,15:30:00.000,"RIVER GODAVARI AT D/S OF PAITHAN AT PATHEGAON BRIDGE, VILLAGE- PATHEGAON, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.467269000000002,75.397266999999999,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,Odor Free,3.000000000000000,"28",6.400000000000000,8.400000000000000,836,"4.6","1.37",NA,1.8(BDL),"170",1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.69","8","152","105.97","24","2.24","0.57","210","84","126","132.3","54.48","548","494","31","0.31","0.72","5.18","0.98",NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,25-09-2024 17:40
2160,"05-08-2024",Aug,12:10:00.000,"RIVER GODAVARI AT U/S OF AURANGABAD RESERVOIR,KAIGAON TOKKA NEAR KAIGAON BRIDGE,VILLAGE- KAIGAON,TALUKA- GANGAPUR, DISTRICT- AURANGABAD.",,19.623239999999999,75.022229999999993,RIVER,GODAVARI,GODAVARI,GODAVARI UPPER,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,Odor Free,3.000000000000000,"28",6.300000000000000,8.400000000000000,820,"4.6","1.96",NA,"2","14",1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.52","6","178","98.97","20","3.36","0.99","218","82","136","86.85","52.18","521","469","16","0.34","0.86","5.02","0.97",NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,25-09-2024 17:50
2160,"03-09-2024",Sep,12:10:00.000,"RIVER GODAVARI AT U/S OF AURANGABAD RESERVOIR,KAIGAON TOKKA NEAR KAIGAON BRIDGE,VILLAGE- KAIGAON,TALUKA- GANGAPUR, DISTRICT- AURANGABAD.",,19.623239999999999,75.022229999999993,RIVER,GODAVARI,GODAVARI,GODAVARI UPPER,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,Odor Free,3.000000000000000,"28",6.900000000000000,8.400000000000000,606,"4.2","2.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.44","6","118","66.98","24","3.36","0.99","172","86","86","96","38.26","402","362","22","0.3","0.77","4.1","0.39",NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,28-10-2024 12:25
2159,"03-09-2024",Sep,14:30:00.000,"RIVER GODAVARI AT D/S OF PAITHAN AT PATHEGAON BRIDGE, VILLAGE- PATHEGAON, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.467269000000002,75.397266999999999,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,Odor Free,3.000000000000000,"28",7.000000000000000,8.400000000000000,611,"4","2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.78","8","120","76.98","20","2.24","0.85","176","106","70","101.3","35.84","410","369","20","0.43","0.66","3.56","0.97",NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,28-10-2024 12:48
2158,"03-09-2024",Sep,13:30:00.000,"RIVER GODAVARI AT U/S OF PAITHAN AT PAITHAN INTAKE PUMP HOUSE, VILLAGE- JAYAKWADI, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.515409999999999,75.373069999999998,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,Odor Free,3.000000000000000,"28",7.200000000000000,8.400000000000000,607,"3.6","2.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5","6","130","61.98","8","2.24","0.54","170","84","86","104.5","35.38","404","364","20","0.39","0.65","3.22","0.65",NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,28-10-2024 13:25
1312,"03-09-2024",Sep,14:00:00.000,"RIVER GODAVARI  AT JAIKWADI DAM, VILLAGE- PAITHAN, TALUKA- PAITHAN, DISTRICT-AURANGABAD.",,19.485316999999998,75.370098999999996,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,Odor Free,1.000000000000000,"28",7.100000000000000,8.400000000000000,607,"3.8","2.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.56","8","136","63.98","20","3.36","0.73","172","90","82","98.2","36.12","394","355","15","0.33","0.65","3.68","0.39",NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,28-10-2024 13:40
1312,"09-10-2024",Oct,"03:30:00.000","RIVER GODAVARI  AT JAIKWADI DAM, VILLAGE- PAITHAN, TALUKA- PAITHAN, DISTRICT-AURANGABAD.",,19.485316999999998,75.370098999999996,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,Odor Free,1.000000000000000,"28",5.100000000000000,8.199999999999999,553,"4","2.05",NA,1.8(BDL),"20",1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.91","8","144","57.98","12","2.24","0.82","160","104","56","61.92","42.2","372","335",10(BDL),"0.44","0.82","4.86","0.33",NA,NA,,0.05(BDL),0.05(BDL),0.05(BDL),NA,NA,NA,NA,NA,0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),1.52(BDL),0.5(BDL),NA,0.5(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5(BDL),NA,0.00049(BDL),"1.43","2.42",0.00031(BDL),0.00056(BDL),0.00054(BDL),"0.67",0.00052(BDL),"2.18",NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,30-12-2024 11:53
2158,"09-10-2024",Oct,"04:00:00.000","RIVER GODAVARI AT U/S OF PAITHAN AT PAITHAN INTAKE PUMP HOUSE, VILLAGE- JAYAKWADI, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.515409999999999,75.373069999999998,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,Odor Free,3.000000000000000,"28",5.000000000000000,8.199999999999999,552,"4.2","1.96",NA,1.8(BDL),"20",1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.71","6","152","61.98","12","1.68","0.61","140","100","36","58.56","40.28","388","350",10(BDL),"0.32","0.62","4.54","0.55",NA,NA,,0.05(BDL),0.05(BDL),0.05(BDL),NA,NA,NA,NA,NA,0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),1.52(BDL),0.5(BDL),NA,0.5(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5(BDL),NA,0.00049(BDL),"1.57","2.6",0.00031(BDL),0.00056(BDL),0.00054(BDL),"0.62",0.00052(BDL),0.00067(BDL),NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,30-12-2024 13:29
2159,"09-10-2024",Oct,"04:45:00.000","RIVER GODAVARI AT D/S OF PAITHAN AT PATHEGAON BRIDGE, VILLAGE- PATHEGAON, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.467269000000002,75.397266999999999,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,Odor Free,3.000000000000000,"28",4.600000000000000,8.199999999999999,554,"5.2","2.27",NA,1.8(BDL),"14",1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.7","8","150","55.98","20","1.68","0.42","144","96","48","61.08","43.01","388","350","11","0.34","0.62","4.89","0.3",NA,NA,,0.05(BDL),0.05(BDL),0.05(BDL),NA,NA,NA,NA,NA,0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),1.52(BDL),0.5(BDL),NA,0.5(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5(BDL),NA,0.00049(BDL),"1.57","2.75",0.00031(BDL),0.00056(BDL),0.00054(BDL),"0.54",0.00052(BDL),0.00067(BDL),NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,30-12-2024 15:24
2160,"09-10-2024",Oct,13:45:00.000,"RIVER GODAVARI AT U/S OF AURANGABAD RESERVOIR,KAIGAON TOKKA NEAR KAIGAON BRIDGE,VILLAGE- KAIGAON,TALUKA- GANGAPUR, DISTRICT- AURANGABAD.",,19.623239999999999,75.022229999999993,RIVER,GODAVARI,GODAVARI,GODAVARI UPPER,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,Odor Free,3.000000000000000,"28",5.200000000000000,8.199999999999999,546,"3.6","2.15",NA,1.8(BDL),"20",1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.94","8","160","56.98","12","3.36","0.78","154","102","52","61.92","37.62","378","341","12","0.34","0.64","3.04","0.58",NA,NA,,0.05(BDL),0.05(BDL),0.05(BDL),NA,NA,NA,NA,NA,0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),1.52(BDL),0.5(BDL),NA,0.5(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5(BDL),NA,0.00049(BDL),"1.71","3.51",0.00031(BDL),0.00056(BDL),0.00054(BDL),"0.9",0.00052(BDL),"0.34",NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,30-12-2024 16:54
2158,"04-11-2024",Nov,14:30:00.000,"RIVER GODAVARI AT U/S OF PAITHAN AT PAITHAN INTAKE PUMP HOUSE, VILLAGE- JAYAKWADI, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.515409999999999,75.373069999999998,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,None,3.000000000000000,"28",5.800000000000000,8.500000000000000,527,"4.8","1.76",NA,1.8(BDL),"8",1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.09","6","130","50.98","12","2.24","0.43","156","102","54","58.48","48.04","350","315",10(BDL),"0.51","0.55","3.5","0.48",NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,13-01-2025 14:39
2159,"04-11-2024",Nov,15:30:00.000,"RIVER GODAVARI AT D/S OF PAITHAN AT PATHEGAON BRIDGE, VILLAGE- PATHEGAON, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.467269000000002,75.397266999999999,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,Odor Free,3.000000000000000,"28",5.800000000000000,8.500000000000000,530,"5","1.48",NA,1.8(BDL),1.8(BDL),1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.84","6","144","53.98","20","2.24","0.42","166","100","66","72.08","49.06","365","329",10(BDL),"0.36","0.52","3.49","0.51",NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,13-01-2025 14:50
1312,"04-11-2024",Nov,14:55:00.000,"RIVER GODAVARI  AT JAIKWADI DAM, VILLAGE- PAITHAN, TALUKA- PAITHAN, DISTRICT-AURANGABAD.",,19.485316999999998,75.370098999999996,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,Odor Free,1.000000000000000,"28",5.900000000000000,8.500000000000000,526,"2.8","1.6",NA,1.8(BDL),"80",1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.74","6","140","51.98","8","3.36","0.84","154","96","58","75.22","49.84","340","306",10(BDL),"0.21","0.81","3.55","0.32",NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,13-01-2025 15:01
2160,"04-11-2024",Nov,12:45:00.000,"RIVER GODAVARI AT U/S OF AURANGABAD RESERVOIR,KAIGAON TOKKA NEAR KAIGAON BRIDGE,VILLAGE- KAIGAON,TALUKA- GANGAPUR, DISTRICT- AURANGABAD.",,19.623239999999999,75.022229999999993,RIVER,GODAVARI,GODAVARI,GODAVARI UPPER,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,Odor Free,3.000000000000000,"28",6.100000000000000,8.500000000000000,505,"3","1.41",NA,1.8(BDL),"13",1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.74","8","150","40.99","8","1.68","0.52","154","94","60","67.56","47.98","339","306",10(BDL),"0.49","0.51","3.74","0.96",NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,13-01-2025 15:18
2160,"04-12-2024",Dec,13:00:00.000,"RIVER GODAVARI AT U/S OF AURANGABAD RESERVOIR,KAIGAON TOKKA NEAR KAIGAON BRIDGE,VILLAGE- KAIGAON,TALUKA- GANGAPUR, DISTRICT- AURANGABAD.",,19.623239999999999,75.022229999999993,RIVER,GODAVARI,GODAVARI,GODAVARI UPPER,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,Odor Free,3.000000000000000,"28",7.500000000000000,8.600000000000000,536,"3","0.96",NA,1.8(BDL),"7",1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.01","6","174","59.98","8","3.36","0.9","180","82","98","106.32","50.25","412","371","12","0.43","0.83","3.76","0.89",NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,27-01-2025 12:05
2158,"04-12-2024",Dec,14:35:00.000,"RIVER GODAVARI AT U/S OF PAITHAN AT PAITHAN INTAKE PUMP HOUSE, VILLAGE- JAYAKWADI, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.515409999999999,75.373069999999998,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,Odor Free,3.000000000000000,"30",6.500000000000000,8.600000000000000,538,"4","0.34",NA,1.8(BDL),"11",1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.68","8","180","53.98","20","4.48","0.82","192","78","114","84.24","53.97","398","359","13","0.39","0.76","3.78","0.6",NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,27-01-2025 12:17
2159,"04-12-2024",Dec,15:30:00.000,"RIVER GODAVARI AT D/S OF PAITHAN AT PATHEGAON BRIDGE, VILLAGE- PATHEGAON, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.467269000000002,75.397266999999999,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,Odor Free,3.000000000000000,"28",6.600000000000000,8.600000000000000,537,"3.8","0.78",NA,1.8(BDL),"5",1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.62","8","172","52.98","20","2.24","0.88","188","104","84","87.55","51.22","408","368","14","0.38","0.75","3.76","0.99",NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,27-01-2025 12:46
1312,"04-12-2024",Dec,15:45:00.000,"RIVER GODAVARI  AT JAIKWADI DAM, VILLAGE- PAITHAN, TALUKA- PAITHAN, DISTRICT-AURANGABAD.",,19.485316999999998,75.370098999999996,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,true,Clear,None,1.000000000000000,"28",6.400000000000000,8.600000000000000,534,"4.2","0.31",NA,1.8(BDL),"2",1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.73","8","164","57.98","20","2.8","0.85","186","80","106","86.12","53.34","395","356","13","0.43","0.68","3.78","0.67",NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,27-01-2025 12:54
1312,"02-01-2025",Jan,15:10:00.000,"RIVER GODAVARI  AT JAIKWADI DAM, VILLAGE- PAITHAN, TALUKA- PAITHAN, DISTRICT-AURANGABAD.",,19.485316999999998,75.370098999999996,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,false,Clear,Odor Free,1.000000000000000,"28",7.000000000000000,8.400000000000000,544,"3.2","0.75",NA,1.8(BDL),"22",1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.82","8","170","51.98","12","2.8","1.74","180","102","78","55.46","43.63","424","382","13","0.55","0.64","3.5","0.75",NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,24-02-2025 11:38
